gene	mean_abs_shap
AT4G14290	0.0011945131684920512
AT5G14640	0.0011928561123251242
AT1G23800	0.0011883730451565037
AT1G80650	0.001182021409765127
AT3G61750	0.001176354773383586
AT1G34630	0.0011707517489374577
AT5G61910	0.0011650740458313707
AT3G21620	0.001156644878873045
AT3G13420	0.0011544450447641065
AT3G48050	0.001146503694091045
AT4G34840	0.0011450466315828032
AT1G55530	0.0011441516890630821
AT1G47270	0.0011431578903012467
AT1G12240	0.0011422013277609159
AT1G29890	0.0011132902912621252
AT3G60960	0.0011047843763012934
AT5G35980	0.001103950767909743
AT1G58280	0.0011034537497832987
AT1G46480	0.0011026439645670611
AT1G18335	0.0010980071475459234
AT2G28550	0.0010798531242078556
AT5G23050	0.0010789372466128544
AT1G78580	0.0010653541090029515
AT1G04950	0.0010619632427185857
AT1G25277	0.0010614191182577114
AT5G59750	0.001054267158904622
AT5G60022	0.0010492140913506008
AT1G71920	0.0010409290301893331
AT2G26695	0.0010404574580591837
AT5G43140	0.0010348882224880582
AT5G08590	0.001023686530482561
AT3G52050	0.0009920073170944456
AT1G54340	0.0009910863528274482
AT3G49260	0.0009865454839263561
AT1G08550	0.0009764066950584817
AT3G26932	0.0009751338447306479
AT2G17200	0.0009724441169481066
AT5G66310	0.0009714375812840174
AT1G70920	0.000961462647836839
AT3G47810	0.0009594090836449193
AT5G53500	0.0009406632862875377
AT2G24420	0.0009385667129036714
AT5G47690	0.0009312625527303975
AT2G45960	0.0009238009807121825
AT5G16880	0.0009185059122707713
AT2G26650	0.0008929784146414436
AT3G56150	0.0008891068058616928
AT1G67320	0.0008838181083568262
AT3G59410	0.0008799870972648093
AT1G68690	0.0008792359737412664
AT3G52250	0.0008783580780200599
AT3G28050	0.0008678831099463803
AT5G16650	0.0008678061301823839
AT5G58470	0.0008669242182961774
AT1G56612	0.0008551857199903123
AT2G26810	0.0008542098639687332
AT4G33280	0.000852976151928603
AT1G08210	0.0008413026426160592
AT1G26440	0.0008356229975014332
AT1G78600	0.0008342955364820784
AT5G27030	0.0008238164909113627
AT3G42150	0.0008225750644772496
AT1G55120	0.00080279941234328
AT5G16840	0.0007986880553245303
AT2G05840	0.0007984414619341991
AT3G05230	0.000793479342746559
AT1G68710	0.0007888006828569125
AT3G55480	0.0007887645594966195
AT1G64690	0.0007743881206689998
AT5G18640	0.0007724587123972062
AT1G56300	0.0007689360470882735
AT4G34390	0.0007676860479217959
AT1G07980	0.0007635290637728404
AT5G41180	0.0007388921095918049
AT1G01490	0.0007388550263097523
AT1G28560	0.0007360963389197282
AT5G15070	0.0007324061019454534
AT2G16980	0.0007289049221858006
AT3G59820	0.0007288116579627955
AT1G02305	0.0007229985428355102
AT3G50660	0.0007210677339339623
AT3G58050	0.0007111791842898065
AT5G40240	0.0007101490242620465
AT1G73760	0.0007050425942026394
AT5G65690	0.0006981653065921324
AT2G28480	0.000697366943615779
AT5G16030	0.0006898099298257821
AT3G13300	0.0006811401866858326
AT3G13882	0.0006733380047181157
AT1G09890	0.0006719850241813919
AT5G51630	0.0006711902697553231
AT2G20960	0.0006636124494056584
AT5G01650	0.0006564486156789893
AT3G21810	0.0006486840289223829
AT5G51810	0.0006376138668512952
AT2G31600	0.0006332528453921974
AT1G47840	0.000624340013480602
AT3G05280	0.0006181926441369227
AT4G17420	0.0006129867277038897
AT4G00050	0.0006070880539566465
AT4G08290	0.0005950564572906212
AT1G51980	0.0005907209314064506
AT1G05280	0.0005859352325686158
AT5G39340	0.0005852868245034464
AT3G63510	0.0005841124171285068
AT2G04270	0.0005829154701938116
AT1G24040	0.0005706315089166645
AT1G74910	0.0005702028716633808
AT1G67980	0.0005668104166499674
AT4G39100	0.0005653044253019186
AT1G04900	0.000562266682315978
AT1G06720	0.0005502432324964644
AT3G28930	0.0005468191097110199
AT1G13580	0.0005418328871317339
AT1G03980	0.0005355116604911604
AT1G19430	0.0005303969809541134
AT3G18080	0.0005264898166581738
AT1G01910	0.0005238684835793386
AT2G04540	0.0005214940044734905
AT3G51150	0.0005173011613895151
AT4G38970	0.0005113794757008447
AT5G63670	0.0005052265544363355
AT2G05210	0.00048789263883666404
AT5G46870	0.0004856752652225502
AT3G28360	0.00048181699363105296
AT2G39580	0.0004799857569283478
AT1G06080	0.00047648462805215244
AT5G60450	0.0004741247646758347
AT3G46616	0.0004711046505349505
AT1G12350	0.0004688513688308715
AT3G19800	0.00046250712917670424
AT5G11500	0.00045505298799975016
AT4G39390	0.00045195751254960634
AT2G02960	0.000442824768743082
AT1G26730	0.0004281581714378752
AT1G06470	0.0004253003822191779
AT3G55600	0.0004224307266746906
AT3G62740	0.00041438584060939055
AT4G31110	0.0004068395878055084
AT3G47490	0.0004015214489298409
AT5G20890	0.0003906645985377279
AT4G02690	0.0003796313268280842
AT3G45090	0.00037635911451740803
AT1G11650	0.00037485685120532434
AT3G26720	0.0003721822362836386
AT1G60130	0.00036101207606495606
AT3G05720	0.0003524177876407746
AT4G26210	0.0003510224376734239
AT2G25880	0.0003465350915263573
AT3G10970	0.0003458085160704736
AT5G44600	0.00034410781623838614
AT3G04443	0.0003367503263691772
AT5G51450	0.0003312186249676572
AT1G16260	0.0003260669434766101
AT3G45310	0.00032397981982559354
AT3G13320	0.0003227853303758226
AT1G05160	0.0003147539782875928
AT3G03780	0.00031345449205355704
AT5G01060	0.00030209385132784624
AT1G03590	0.00030013536397237653
AT4G36920	0.0002910056245731973
AT1G25500	0.00028085613876074704
AT4G39720	0.00027866747226270786
AT3G44750	0.00027747309269224535
AT2G01450	0.0002686633811514961
AT3G60820	0.0002675769677709944
AT4G35110	0.000266639077602396
AT3G53670	0.000257977543965538
AT3G18200	0.000252243238387075
AT3G54860	0.0002447039434031181
AT1G14630	0.0002446113473340718
AT4G01600	0.00024293935304031995
AT5G04140	0.0002425959836173866
AT1G10740	0.00024255136949062178
AT5G48450	0.00024032879850642962
AT4G21340	0.00023799479185675177
AT3G58700	0.00023533396790326985
AT5G55950	0.00023486859191451483
AT1G24764	0.00023254732369030302
AT5G13850	0.00023065348806045036
AT5G03860	0.00023033739875586066
AT2G25110	0.0002266797288069202
AT4G11010	0.00021555943899496824
AT2G16510	0.0002136586391494989
AT1G45231	0.0002124402589367941
AT3G09710	0.0002095706340506951
AT5G10860	0.0002071354656994101
AT2G37300	0.00019707210953414197
AT1G15150	0.00019190147422982004
AT2G11520	0.00018900751558695251
AT5G27220	0.0001875219414849499
AT3G07090	0.0001859745515175818
AT5G44510	0.00018302597194592337
AT4G19560	0.00018172964611529226
AT3G48860	0.00018068508674710498
AT1G72040	0.00018047992301757873
AT5G04920	0.00017304736020049382
AT1G10540	0.0001711786221362047
AT2G36580	0.00017081002680587612
AT5G11520	0.00017042670248365344
AT4G28025	0.00017003011085627798
AT2G45280	0.00016751623699570408
AT4G13575	0.0001557097653901598
AT2G28940	0.00015442500424664508
AT4G10955	0.00015431910012256818
AT3G04110	0.00015079206013152933
AT2G03120	0.00015043019148761386
AT1G51350	0.00014886349342335643
AT4G14030	0.00014712248773418756
AT5G24750	0.00014074256021566614
AT5G47320	0.00013859841590628142
AT1G61590	0.00013815743839356705
AT1G26520	0.00013667530646301667
AT5G11110	0.00013634131885273014
AT5G59660	0.00013516820624771023
AT2G31010	0.00013269219873010226
AT2G32550	0.00013192313866695811
AT3G16120	0.0001301192162913154
AT4G31180	0.00012937380158773847
AT1G20610	0.0001284939589961403
AT1G11890	0.00012708046622227626
AT5G01810	0.00012291534678216377
AT4G28110	0.00012059263459644678
AT5G58050	0.00011950484644229123
AT3G18630	0.00011485953470495668
AT2G23170	0.00011252104405973499
AT2G46090	0.00011065856149965304
AT1G26665	0.00011049322890339345
AT5G22794	0.00010944191218566953
AT4G28710	0.00010935989524999556
AT1G42560	0.00010602248919118143
AT2G25070	0.00010375860336877349
AT5G47930	0.00010336636774586463
AT2G22942	0.00010303253014708727
AT3G15730	9.889212229940689e-05
AT1G02310	9.759434275317571e-05
AT3G05500	9.672776178657361e-05
AT5G47500	9.524097600322631e-05
AT2G23940	9.505286543051952e-05
AT2G22300	9.45623342004557e-05
AT1G17340	8.707750213457248e-05
AT1G51520	8.618604788355086e-05
AT1G28570	8.590950375865348e-05
AT1G80110	8.498051540893517e-05
AT1G32930	8.107297921157134e-05
AT3G56490	7.900140177761184e-05
AT4G28060	7.761973336288743e-05
AT1G28510	7.733211018037701e-05
AT1G17840	7.665177808434036e-05
AT5G58740	7.621246397796722e-05
AT5G45160	7.264885318435693e-05
AT5G51510	7.126638411571755e-05
AT4G37520	7.118956795408567e-05
AT5G23750	7.050016156198488e-05
AT4G03960	7.037201348013056e-05
AT3G28770	7.012438072938215e-05
AT5G04290	6.865065243064944e-05
AT4G32920	6.724341495727491e-05
AT3G06770	6.511532921512318e-05
AT3G59340	6.437332100233412e-05
AT3G53520	6.231837181953352e-05
AT2G31970	6.200957231293913e-05
AT3G58720	6.076732177015716e-05
AT5G18620	5.871589222292172e-05
AT3G51130	5.844905620249882e-05
AT5G55470	5.8392896699641656e-05
AT3G63500	5.593577981222125e-05
AT5G13000	5.593295420324641e-05
AT1G21065	5.580804624089058e-05
AT2G46470	5.4091216873222717e-05
AT4G00480	5.389345109038323e-05
AT4G11120	5.3861683464747517e-05
AT3G51630	5.197544634890773e-05
AT1G45050	5.086145786189201e-05
AT3G01120	5.00650616781612e-05
AT3G12320	4.966661948195052e-05
AT4G36120	4.6178385987636436e-05
AT2G15310	4.507729295364663e-05
AT1G11475	4.487825922973755e-05
AT5G66730	4.462135041141393e-05
AT1G09940	4.392184280904149e-05
AT3G47780	4.248819764302929e-05
AT4G35450	3.892735990116847e-05
AT1G69830	0.0
AT2G28880	0.0
AT5G51430	0.0
AT2G31141	0.0
AT1G14000	0.0
AT2G17280	0.0
AT1G26630	0.0
AT1G75730	0.0
AT2G24020	0.0
AT4G29490	0.0
AT3G05840	0.0
AT5G59430	0.0
AT5G63970	0.0
AT1G55740	0.0
AT5G61450	0.0
AT1G77850	0.0
AT5G19530	0.0
AT1G34360	0.0
AT3G20800	0.0
AT4G35740	0.0
AT5G35910	0.0
AT2G20142	0.0
AT5G07180	0.0
AT4G17790	0.0
AT3G46190	0.0
AT5G01620	0.0
AT5G13820	0.0
AT1G08540	0.0
AT2G21330	0.0
AT4G10960	0.0
AT1G08470	0.0
AT5G47200	0.0
AT4G23010	0.0
AT3G53450	0.0
AT2G47070	0.0
AT1G06560	0.0
AT5G46070	0.0
AT2G34590	0.0
AT1G11060	0.0
AT5G20070	0.0
AT1G11130	0.0
AT5G37600	0.0
AT5G24155	0.0
AT1G26470	0.0
AT5G43470	0.0
AT2G30070	0.0
AT5G63940	0.0
AT4G35850	0.0
AT3G17000	0.0
