GO_ID	term	ontology	p_value	fold_enrichment	gene_count	genes	FDR
GO:0009733	response to auxin	biological_process	0.5760466166986082	1.1730144855144855	1	AT3G09370	0.6257960972316698
GO:0006511	ubiquitin-dependent protein catabolic process	biological_process	0.5830247439147045	1.1508821367311934	1	AT5G64760	0.6305109221521012
GO:0055085	transmembrane transport	biological_process	0.6078863940162216	0.981839086466853	2	AT3G45650,AT3G59310	0.6544362530174638
GO:0005783	endoplasmic reticulum	cellular_component	0.6106385895386011	0.976924976924977	2	AT2G01830,AT4G27860	0.6544512237655858
GO:0009737	response to abscisic acid	biological_process	0.6202154302262071	1.0404563453603966	1	AT1G01560	0.6617477135002834
GO:0048046	apoplast	cellular_component	0.646860340061235	0.9682024324881469	1	AT3G20270	0.6871094278872675
GO:0006357	regulation of transcription by RNA polymerase II	biological_process	0.6569939304310952	0.9420347991776563	1	AT4G21750	0.6947856166948307
GO:0061630	ubiquitin protein ligase activity	molecular_function	0.7126391049005432	0.8092438241691974	1	AT2G38920	0.750311656701453
GO:0005730	nucleolus	cellular_component	0.7209069142353038	0.7908817276726515	1	AT5G04280	0.7556875109747263
GO:0016567	protein ubiquitination	biological_process	0.7711301564227062	0.6853567780534072	1	AT2G38920	0.8048039623800296
GO:0003729	mRNA binding	molecular_function	0.7820576941544215	0.7036395471867715	2	AT5G04280,AT5G52040	0.8126599517517684
GO:0009507	chloroplast	cellular_component	0.7934950125606374	0.7932694337710594	7	AT3G08840,AT3G16030,AT4G03115,AT4G19440,AT4G29540,AT5G41620,AT5G57565	0.8209753593159841
GO:0009506	plasmodesma	cellular_component	0.8271464639831834	0.5768014491418747	1	AT2G30740	0.8521034693619863
GO:0005576	extracellular region	cellular_component	0.830950944563488	0.7016161408684775	4	AT1G11280,AT1G66940,AT3G20270,AT4G20380	0.8523488229642644
GO:0005829	cytosol	cellular_component	0.8719041820384082	0.6512833179499846	4	AT1G01560,AT3G08710,AT3G47560,AT5G64460	0.8905346132785452
GO:0005739	mitochondrion	cellular_component	0.8971197771270198	0.6461520471054368	5	AT1G66940,AT4G03115,AT4G19440,AT4G29540,AT4G37680	0.9123899009930118
GO:0000976	transcription cis-regulatory region binding	molecular_function	0.9538630817669678	0.3319551197102218	1	AT3G09370	0.9659884599250225
GO:0005575	cellular_component	cellular_component	0.9646860535938079	0.3059398281968815	1	AT3G59310	0.971951717557099
GO:0003674	molecular_function	molecular_function	0.967884973968994	0.579246766460604	7	AT1G58025,AT2G38710,AT2G38920,AT3G47560,AT4G19440,AT5G41620,AT5G64760	0.971951717557099
GO:0008150	biological_process	biological_process	0.9994870650514959	0.13874723513620302	1	AT2G38710	0.9994870650514959
