go_id	go_name	namespace	n_genes_test	n_genes_background	expected	fold_enrichment	pvalue	genes	fdr_bh
GO:0042908	xenobiotic transport	biological_process	1	50	0.11806181847995409	8.470138888888888	0.11152519820628708	AT3G08040	0.23695326664967226
GO:0010162	seed dormancy process	biological_process	1	50	0.11806181847995409	8.470138888888888	0.11152519820628708	AT1G55250	0.23695326664967226
GO:0009851	auxin biosynthetic process	biological_process	1	51	0.12042305484955317	8.304057734204793	0.11362481864541558	AT1G80360	0.2375516208480155
GO:0034755	iron ion transmembrane transport	biological_process	1	51	0.12042305484955317	8.304057734204793	0.11362481864541558	AT3G08040	0.2375516208480155
GO:0005737	cytoplasm	cellular_component	31	10594	25.01493809953267	1.239259512722086	0.11527837230841556	AT1G07890;AT1G07940;AT1G09140;AT1G27180;AT1G31070;AT1G55310;AT1G80360;AT1G80380;AT2G05210;AT2G26590;AT2G27150;AT2G32950;AT2G35840;AT2G35940;AT2G37760;AT2G47020;AT3G46500;AT3G46960;AT3G57410;AT4G11830	0.23909588330634338
GO:0016602	CCAAT-binding factor complex	cellular_component	1	52	0.12278429121915226	8.144364316239315	0.11571951169223763	AT2G37060	0.23874762412293238
GO:0015095	magnesium ion transmembrane transporter activity	molecular_function	1	53	0.12514552758875133	7.990697064989518	0.11780928882968902	AT3G26670	0.24115530663831905
GO:0010197	polar nucleus fusion	biological_process	1	53	0.12514552758875133	7.990697064989518	0.11780928882968902	AT2G35940	0.24115530663831905
GO:0043531	ADP binding	molecular_function	2	252	0.5950315651389686	3.361166225749559	0.11983279039817964	AT1G27180;AT5G44870	0.24339095251858248
GO:0006744	ubiquinone biosynthetic process	biological_process	1	54	0.12750676395835042	7.842721193415637	0.11989416151413267	AT4G39850	0.2416375903009769
GO:0006402	mRNA catabolic process	biological_process	1	54	0.12750676395835042	7.842721193415637	0.11989416151413267	AT3G46960	0.2416375903009769
GO:0046982	protein heterodimerization activity	molecular_function	2	257	0.606837746986964	3.295773886727194	0.12372663500760755	AT2G35940;AT2G37060	0.2474532700152151
GO:0031348	negative regulation of defense response	biological_process	1	56	0.13222923669754857	7.562624007936508	0.12404923921695642	AT4G12560	0.24621418619264263
GO:0051017	actin filament bundle assembly	biological_process	1	56	0.13222923669754857	7.562624007936508	0.12404923921695642	AT3G57410	0.24621418619264263
GO:0005680	anaphase-promoting complex	cellular_component	1	57	0.13459047306714766	7.429946393762183	0.12611946701575089	AT3G16320	0.24843633703605197
GO:0043424	protein histidine kinase binding	molecular_function	1	58	0.13695170943674675	7.3018438697318	0.12818483592248897	AT1G69840	0.2493719884943706
GO:0071365	cellular response to auxin stimulus	biological_process	1	58	0.13695170943674675	7.3018438697318	0.12818483592248897	AT3G53970	0.2493719884943706
GO:0031267	small GTPase binding	molecular_function	1	58	0.13695170943674675	7.3018438697318	0.12818483592248897	AT4G24580	0.2493719884943706
GO:0005938	cell cortex	cellular_component	1	58	0.13695170943674675	7.3018438697318	0.12818483592248897	AT4G24580	0.2493719884943706
GO:0005524	ATP binding	molecular_function	12	3537	8.351693039271952	1.4368344171143153	0.13220174829653106	AT1G28210;AT1G48310;AT1G80380;AT2G18760;AT3G46960;AT4G16660;AT4G26070;AT4G39850;AT5G14610;AT5G53450;AT5G57565;AT5G66210	0.2540347320207852
GO:0003746	translation elongation factor activity	molecular_function	1	61	0.144035418545544	6.9427367941712195	0.1343519024035401	AT1G07940	0.2562819744145388
GO:1990110	callus formation	biological_process	1	61	0.144035418545544	6.9427367941712195	0.1343519024035401	AT5G48150	0.2562819744145388
GO:0003725	double-stranded RNA binding	molecular_function	1	62	0.14639665491514306	6.830757168458781	0.13639794872443	AT3G26932	0.25767708867458583
GO:0042973	glucan endo-1,3-beta-D-glucosidase activity	molecular_function	1	62	0.14639665491514306	6.830757168458781	0.13639794872443	AT5G24318	0.25767708867458583
GO:0009853	photorespiration	biological_process	1	65	0.1534803640239403	6.515491452991453	0.14250731724836382	AT1G80380	0.2666485363310674
GO:0005992	trehalose biosynthetic process	biological_process	1	65	0.1534803640239403	6.515491452991453	0.14250731724836382	AT5G51460	0.2666485363310674
GO:0048868	pollen tube development	biological_process	1	66	0.1558416003935394	6.416771885521886	0.1445342205037189	AT4G24580	0.2685185518362929
GO:0016758	hexosyltransferase activity	molecular_function	1	68	0.16056407313273754	6.228043300653595	0.148573764372854	AT1G77810	0.2740748971019236
GO:0006811	monoatomic ion transport	biological_process	1	68	0.16056407313273754	6.228043300653595	0.148573764372854	AT4G30560	0.2740748971019236
GO:0015630	microtubule cytoskeleton	cellular_component	1	70	0.16528654587193573	6.0500992063492065	0.15259436519626707	AT3G53760	0.27821856352063573
GO:0030001	metal ion transport	biological_process	1	70	0.16528654587193573	6.0500992063492065	0.15259436519626707	AT3G08040	0.27821856352063573
GO:0080147	root hair cell development	biological_process	1	70	0.16528654587193573	6.0500992063492065	0.15259436519626707	AT1G01380	0.27821856352063573
GO:0005216	monoatomic ion channel activity	molecular_function	1	71	0.16764778224153482	5.964886541471048	0.1545975895484257	AT4G30560	0.27863105794474885
GO:0016324	apical plasma membrane	cellular_component	1	71	0.16764778224153482	5.964886541471048	0.1545975895484257	AT4G24580	0.27863105794474885
GO:0008643	carbohydrate transport	biological_process	1	72	0.17000901861113388	5.882040895061729	0.15659611118721184	AT2G48020	0.27966139218855146
GO:0016604	nuclear body	cellular_component	1	72	0.17000901861113388	5.882040895061729	0.15659611118721184	AT2G32950	0.27966139218855146
GO:0000302	response to reactive oxygen species	biological_process	1	74	0.17473149135033206	5.723066816816816	0.1605790901510332	AT1G07890	0.28482806940816746
GO:0006979	response to oxidative stress	biological_process	3	589	1.390768221693859	2.157081211092247	0.16338330354465397	AT1G07890;AT4G11830;AT5G16980	0.2884966440968665
GO:0016301	kinase activity	molecular_function	2	309	0.7296220382061163	2.7411452714850775	0.1658066256925983	AT1G80380;AT5G07370	0.2914627680336257
GO:0010468	regulation of gene expression	biological_process	2	310	0.7319832745757153	2.732302867383513	0.1666395347252323	AT1G01060;AT2G46830	0.2916191857691565
GO:0009828	plant-type cell wall loosening	biological_process	1	78	0.18417643682872836	5.429576210826212	0.1684890961903689	AT5G56320	0.2928945707610847
GO:0006414	translational elongation	biological_process	1	78	0.18417643682872836	5.429576210826212	0.1684890961903689	AT1G07940	0.2928945707610847
GO:0006635	fatty acid beta-oxidation	biological_process	1	80	0.18889890956792654	5.293836805555555	0.17241629685384327	AT4G39850	0.29774091791500684
GO:0009860	pollen tube growth	biological_process	2	317	0.7485119291629089	2.671968103750438	0.17249016631143996	AT4G24580;AT5G07370	0.2965620403249319
GO:0005769	early endosome	cellular_component	1	82	0.1936213823071247	5.1647188346883475	0.17632507766981692	AT3G26670	0.29986737720853895
GO:0008483	transaminase activity	molecular_function	1	82	0.1936213823071247	5.1647188346883475	0.17632507766981692	AT1G80360	0.29986737720853895
GO:0034219	carbohydrate transmembrane transport	biological_process	1	82	0.1936213823071247	5.1647188346883475	0.17632507766981692	AT2G48020	0.29986737720853895
GO:0006879	intracellular iron ion homeostasis	biological_process	1	82	0.1936213823071247	5.1647188346883475	0.17632507766981692	AT3G08040	0.29986737720853895
GO:0042752	regulation of circadian rhythm	biological_process	1	84	0.19834385504632288	5.041749338624339	0.18021552443201463	AT1G01060	0.30319521707017055
GO:0009793	embryo development ending in seed dormancy	biological_process	3	620	1.4639665491514307	2.0492271505376345	0.1813197928245196	AT1G07890;AT1G31070;AT5G07370	0.30374939652654565
GO:0006338	chromatin remodeling	biological_process	2	328	0.7744855292284988	2.5823594173441737	0.18175074104600836	AT1G55250;AT2G18760	0.30317570421291606
GO:0046873	metal ion transmembrane transporter activity	molecular_function	1	85	0.20070509141592194	4.982434640522876	0.1821538992449371	AT3G08040	0.302560714000065
GO:0009705	plant-type vacuole membrane	cellular_component	2	331	0.7815692383372961	2.558954347096341	0.18428937474363788	AT1G69840;AT2G48020	0.30481618101057406
GO:0051119	sugar transmembrane transporter activity	molecular_function	1	89	0.21015003689431827	4.758504993757803	0.1898619892980036	AT2G48020	0.3127138647261236
GO:0002237	response to molecule of bacterial origin	biological_process	1	90	0.21251127326391736	4.705632716049383	0.1917777123921493	AT4G26070	0.3145475450113913
GO:0004713	protein tyrosine kinase activity	molecular_function	1	91	0.21487250963351645	4.6539224664224665	0.19368893678521149	AT4G26070	0.31635859674917877
GO:0010043	response to zinc ion	biological_process	1	92	0.2172337460031155	4.603336352657005	0.19559567296780628	AT4G35040	0.3181473186862243
GO:0061809	NAD+ nucleosidase activity, cyclic ADP-ribose generating	molecular_function	1	94	0.2219562187423137	4.505393026004728	0.1993957225426551	AT5G44870	0.32298811254843307
GO:0009809	lignin biosynthetic process	biological_process	1	95	0.22431745511191276	4.4579678362573105	0.20128905679490675	AT1G07890	0.32471321096133104
GO:0006396	RNA processing	biological_process	2	353	0.8335164384684759	2.3994727730563423	0.20305227588199362	AT1G28090;AT4G26600	0.3262151317448422
GO:0005788	endoplasmic reticulum lumen	cellular_component	1	96	0.22667869148151185	4.411530671296297	0.20317794455679758	AT4G16660	0.323763228724653
GO:0009615	response to virus	biological_process	1	96	0.22667869148151185	4.411530671296297	0.20317794455679758	AT5G44870	0.323763228724653
GO:0031965	nuclear membrane	cellular_component	1	96	0.22667869148151185	4.411530671296297	0.20317794455679758	AT3G03970	0.323763228724653
GO:0043622	cortical microtubule organization	biological_process	1	98	0.23140116422071	4.321499433106577	0.20694242206434704	AT3G53760	0.3271025381017098
GO:0031625	ubiquitin protein ligase binding	molecular_function	1	100	0.23612363695990818	4.235069444444444	0.2106892377352003	AT2G27150	0.3316874746674639
GO:0006281	DNA repair	biological_process	2	368	0.868934984012462	2.3016681763285023	0.21596696085125086	AT2G18760;AT2G32950	0.3379602740666281
GO:0005654	nucleoplasm	cellular_component	2	368	0.868934984012462	2.3016681763285023	0.21596696085125086	AT1G09140;AT1G55310	0.3379602740666281
GO:0007010	cytoskeleton organization	biological_process	1	104	0.2455685824383045	4.072182158119658	0.218130212335908	AT3G57410	0.3393136636336347
GO:0005778	peroxisomal membrane	cellular_component	1	105	0.24792981880790357	4.033399470899471	0.2199795454517181	AT4G39850	0.3408378727947569
GO:0016567	protein ubiquitination	biological_process	5	1367	3.227810117241945	1.5490378363000894	0.22260060805320395	AT1G55250;AT2G32950;AT3G16320;AT4G12560;AT5G63160	0.3435410958931337
GO:0000122	negative regulation of transcription by RNA polymerase II	biological_process	1	108	0.25501352791670084	3.9213605967078187	0.2255015221006443	AT5G05800	0.3466533202488336
GO:0006520	amino acid metabolic process	biological_process	1	110	0.25973600065589897	3.8500631313131315	0.22916125531200673	AT1G80360	0.34953779020352777
GO:0000165	MAPK cascade	biological_process	1	110	0.25973600065589897	3.8500631313131315	0.22916125531200673	AT4G26070	0.34953779020352777
GO:0010183	pollen tube guidance	biological_process	1	110	0.25973600065589897	3.8500631313131315	0.22916125531200673	AT5G07370	0.34953779020352777
GO:0016491	oxidoreductase activity	molecular_function	4	1040	2.455685824383045	1.6288728632478633	0.23185114128044484	AT2G27150;AT2G37760;AT3G46500;AT5G16980	0.3509098354514841
GO:0009965	leaf morphogenesis	biological_process	1	112	0.26445847339509715	3.781312003968254	0.23280381473579284	AT1G55250	0.35099652067857995
GO:0042910	xenobiotic transmembrane transporter activity	molecular_function	1	114	0.26918094613429533	3.7149731968810915	0.2364292804013555	AT3G08040	0.3544178887852059
GO:0051607	defense response to virus	biological_process	1	114	0.26918094613429533	3.7149731968810915	0.2364292804013555	AT5G44870	0.3544178887852059
GO:0010286	heat acclimation	biological_process	1	115	0.2715421825038944	3.682669082125604	0.2382356279826703	AT5G18065	0.3544150518755475
GO:0080156	mitochondrial mRNA modification	biological_process	1	115	0.2715421825038944	3.682669082125604	0.2382356279826703	AT1G06710	0.3544150518755475
GO:0009409	response to cold	biological_process	3	727	1.7166188406985323	1.7476215038972949	0.24662216321103236	AT1G01060;AT2G37760;AT2G46830	0.364814671617829
GO:0005739	mitochondrion	cellular_component	20	7178	16.94895466098221	1.180013776663261	0.24856025698842243	AT1G06710;AT1G07940;AT1G28090;AT1G28210;AT1G49630;AT1G69840;AT1G80360;AT1G80380;AT2G26070;AT2G40820;AT2G47020;AT3G04030;AT3G53760;AT4G15563;AT4G21090;AT4G33130;AT5G16420;AT5G18780;AT5G53450;AT5G65560	0.3662993260882015
GO:0048573	photoperiodism, flowering	biological_process	1	121	0.2857096007214889	3.5000573921028466	0.24898494364048573	AT2G32950	0.36418693248906864
GO:0009789	positive regulation of abscisic acid-activated signaling pathway	biological_process	1	121	0.2857096007214889	3.5000573921028466	0.24898494364048573	AT1G67800	0.36418693248906864
GO:0042538	hyperosmotic salinity response	biological_process	1	121	0.2857096007214889	3.5000573921028466	0.24898494364048573	AT5G37850	0.36418693248906864
GO:0048731	system development	biological_process	1	122	0.288070837091088	3.4713683970856097	0.2507617931429137	AT1G01380	0.3640689737482303
GO:0004222	metalloendopeptidase activity	molecular_function	1	123	0.29043207346068706	3.4431458897922314	0.25253446786790934	AT3G27110	0.36528970997867327
GO:0010311	lateral root formation	biological_process	1	124	0.2927933098302861	3.4153785842293907	0.2543029775558428	AT5G56320	0.36649546765400876
GO:0034220	monoatomic ion transmembrane transport	biological_process	1	126	0.2975157825694843	3.361166225749559	0.2578275406692255	AT4G30560	0.3702139045506827
GO:0010287	plastoglobule	cellular_component	1	127	0.29987701893908336	3.3347003499562557	0.25958361346279113	AT3G27110	0.37137509663289825
GO:0016887	ATP hydrolysis activity	molecular_function	4	1096	2.5879150610805937	1.5456457826439578	0.26043814642389823	AT3G46960;AT4G16660;AT4G39850;AT5G14610	0.3712427396297022
GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	2	426	1.0058866934492088	1.9882955138236829	0.26641215633093807	AT1G02850;AT5G24318	0.3783824829048106
GO:0009664	plant-type cell wall organization	biological_process	1	131	0.3093219644174797	3.2328774385072094	0.2665667377989012	AT5G56320	0.37723523905115264
GO:0010224	response to UV-B	biological_process	1	132	0.3116832007870788	3.208385942760943	0.26830227514660165	AT2G32950	0.3783255102786613
GO:0009101	glycoprotein biosynthetic process	biological_process	1	133	0.31404443715667785	3.184262740183793	0.27003373411130194	AT1G77810	0.3787235197553859
GO:0005262	calcium channel activity	molecular_function	1	133	0.31404443715667785	3.184262740183793	0.27003373411130194	AT4G30560	0.3787235197553859
GO:0006952	defense response	biological_process	3	765	1.8063458227432976	1.6608115468409586	0.27068044140046416	AT1G27180;AT4G26070;AT5G44870	0.37760403213160837
GO:0034599	cellular response to oxidative stress	biological_process	1	137	0.3234893826350742	3.0912915652879156	0.2769189761502441	AT1G07890	0.38493701649253786
GO:0005783	endoplasmic reticulum	cellular_component	6	1862	4.3966221201934905	1.3646840315073396	0.2777857257443042	AT2G26070;AT2G35840;AT2G37760;AT3G53970;AT4G16660;AT4G21310	0.3847774010309797
GO:0009414	response to water deprivation	biological_process	3	780	1.8417643682872837	1.6288728632478633	0.2802531354366091	AT1G60200;AT2G37760;AT4G26070	0.38682827144771403
GO:0006974	DNA damage response	biological_process	1	141	0.3329343281134705	3.0035953506698188	0.28373972146642834	AT2G18760	0.3902665642625962
GO:0006457	protein folding	biological_process	2	448	1.0578338935803886	1.890656001984127	0.2856042293598842	AT1G28210;AT4G16660	0.3914575451366245
GO:0006468	protein phosphorylation	biological_process	1	144	0.34001803722226775	2.9410204475308643	0.28881331561365825	AT5G66210	0.3937906772888836
GO:0045087	innate immune response	biological_process	1	144	0.34001803722226775	2.9410204475308643	0.28881331561365825	AT1G55250	0.3937906772888836
GO:0071805	potassium ion transmembrane transport	biological_process	1	146	0.34474050996146594	2.900732496194825	0.29217586809905366	AT4G30560	0.39630775188522155
GO:0007015	actin filament organization	biological_process	1	147	0.347101746331065	2.8809996220710508	0.2938512190251658	AT2G40820	0.39720578571677584
GO:0005730	nucleolus	cellular_component	4	1166	2.7532016069525294	1.452854011816276	0.29706103000088724	AT1G55310;AT2G05210;AT4G26600;AT5G14610	0.40016468646167624
GO:0042802	identical protein binding	molecular_function	2	462	1.0908912027547757	1.833363395863396	0.2977954773844571	AT1G55310;AT2G32950	0.3997802299133808
GO:0071949	FAD binding	molecular_function	1	156	0.3683528736574567	2.714788105413106	0.30875326947747095	AT2G27150	0.41307604653641167
GO:0009507	chloroplast	cellular_component	22	8296	19.58881692219398	1.1230897755276974	0.31279741107565806	AT1G06710;AT1G07890;AT1G18440;AT1G27460;AT1G31830;AT1G49630;AT1G80380;AT2G03140;AT2G25710;AT2G25737;AT2G27150;AT2G47020;AT3G21230;AT3G26670;AT3G26932;AT3G27110;AT4G18975;AT4G26070;AT5G21950;AT5G37850	0.4170632147675441
GO:0048316	seed development	biological_process	1	161	0.38015905550545215	2.630477915804003	0.3168968035917386	AT5G53550	0.42109676951851366
GO:0000226	microtubule cytoskeleton organization	biological_process	1	162	0.38252029187505127	2.6142403978052124	0.3185140411999654	AT3G53760	0.42181589239995415
GO:0000325	plant-type vacuole	cellular_component	4	1207	2.850012298106092	1.4035027156402466	0.3188181925186001	AT1G69840;AT2G48020;AT3G46960;AT4G16660	0.4207970756474453
GO:0070588	calcium ion transmembrane transport	biological_process	1	164	0.3872427646142494	2.5823594173441737	0.32173711850767023	AT4G30560	0.42322466595639846
GO:0008380	RNA splicing	biological_process	1	165	0.3896040009838485	2.566708754208754	0.3233429759407094	AT1G55310	0.423206833284668
GO:0008422	beta-glucosidase activity	molecular_function	1	165	0.3896040009838485	2.566708754208754	0.3233429759407094	AT1G02850	0.423206833284668
GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	molecular_function	1	166	0.39196523735344757	2.5512466532797857	0.32494505768132953	AT4G26600	0.42318426116638264
GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	biological_process	1	167	0.39432647372304663	2.535969727212242	0.3265433725450051	AT4G15563	0.42385762264119864
GO:0005096	GTPase activator activity	molecular_function	1	172	0.40613265557104206	2.462249677002584	0.33447875082279693	AT4G24580	0.43272498456282643
GO:0005819	spindle	cellular_component	1	174	0.41085512831024024	2.433947956577267	0.3376268402560194	AT3G53760	0.43536092559328815
GO:0009506	plasmodesma	cellular_component	5	1648	3.8913175370992867	1.28491184600863	0.34960393548631236	AT1G07890;AT1G07940;AT1G69840;AT2G35840;AT3G53760	0.4493270252807686
GO:0042803	protein homodimerization activity	molecular_function	2	524	1.237287857669919	1.6164387192536047	0.351269818260017	AT1G55250;AT2G35940	0.4499927083592375
GO:0030170	pyridoxal phosphate binding	molecular_function	1	183	0.43210625563663196	2.3142455980570733	0.35161122985375926	AT1G80360	0.4489628732986112
GO:0042626	ATPase-coupled transmembrane transporter activity	molecular_function	1	185	0.43682872837583014	2.2892267267267266	0.35467883240589826	AT4G39850	0.45140942306205234
GO:0005856	cytoskeleton	cellular_component	2	529	1.2490940395179142	1.6011604704893931	0.35552955252831947	AT2G40820;AT3G57410	0.45102778184822406
GO:0003677	DNA binding	molecular_function	7	2451	5.787390341887349	1.2095261571240765	0.35881370016755026	AT1G01060;AT2G01930;AT2G05210;AT2G35940;AT2G46830;AT3G04030;AT4G35040	0.4537257111796119
GO:0031966	mitochondrial membrane	cellular_component	1	190	0.4486349102238255	2.2289839181286553	0.36228492948947566	AT1G06710	0.4566420976201751
GO:0009737	response to abscisic acid	biological_process	3	909	2.1463638599655654	1.3977126879354602	0.363206239364644	AT1G60200;AT2G35940;AT3G08040	0.45633604432993735
GO:0009626	plant-type hypersensitive response	biological_process	1	192	0.4533573829630237	2.2057653356481484	0.36530238051284114	AT5G44870	0.4575033008339736
GO:0016036	cellular response to phosphate starvation	biological_process	1	193	0.45571861933262275	2.1943364997121475	0.3668057848062	AT3G08040	0.45646942109216
GO:0009620	response to fungus	biological_process	1	193	0.45571861933262275	2.1943364997121475	0.3668057848062	AT1G69840	0.45646942109216
GO:0042744	hydrogen peroxide catabolic process	biological_process	1	193	0.45571861933262275	2.1943364997121475	0.3668057848062	AT1G07890	0.45646942109216
GO:0006397	mRNA processing	biological_process	1	204	0.48169221939821266	2.0760144335511983	0.3831116353724052	AT1G60200	0.47375318948259576
GO:0009570	chloroplast stroma	cellular_component	4	1334	3.149889317045175	1.2698858903881394	0.3867061856089827	AT1G07890;AT1G18440;AT1G49630;AT1G80380	0.4766944174802554
GO:0051015	actin filament binding	molecular_function	1	215	0.5076658194638026	1.969799741602067	0.3990004232278226	AT3G57410	0.4903077301106785
GO:0140359	ABC-type transporter activity	molecular_function	1	219	0.5171107649421989	1.9338216641298833	0.4046768382557159	AT4G39850	0.49572912686325193
GO:0005509	calcium ion binding	molecular_function	2	591	1.3954906944330574	1.433187629253619	0.4074330098328431	AT4G11830;AT5G66210	0.497550591446961
GO:0055085	transmembrane transport	biological_process	5	1794	4.2360580470607525	1.1803426545274371	0.41790051595901206	AT1G31830;AT2G48020;AT3G08040;AT4G30560;AT4G39850	0.5087484542109711
GO:0046872	metal ion binding	molecular_function	2	616	1.4545216036730344	1.3750225468975468	0.4278022231816583	AT1G49630;AT2G27150	0.5191903142018887
GO:0005635	nuclear envelope	cellular_component	1	247	0.5832253832909732	1.7146030139451192	0.44294834834663493	AT3G03970	0.5359128165181509
GO:0005759	mitochondrial matrix	cellular_component	1	248	0.5855866196605722	1.7076892921146953	0.44426902795146395	AT1G49630	0.5350336680705803
GO:0045944	positive regulation of transcription by RNA polymerase II	biological_process	1	248	0.5855866196605722	1.7076892921146953	0.44426902795146395	AT2G37060	0.5350336680705803
GO:0098542	defense response to other organism	biological_process	1	253	0.5973928015085677	1.6739404918752745	0.45082592973443425	AT4G26070	0.540439646654123
GO:0010150	leaf senescence	biological_process	1	254	0.5997540378781667	1.6673501749781279	0.4521280614955845	AT3G27110	0.5395257233067553
GO:0010228	vegetative to reproductive phase transition of meristem	biological_process	1	254	0.5997540378781667	1.6673501749781279	0.4521280614955845	AT1G55250	0.5395257233067553
GO:0005886	plasma membrane	cellular_component	19	7715	18.216938591456916	1.0429853460070568	0.4593395242248907	AT1G02850;AT1G07890;AT1G07940;AT1G26730;AT1G27460;AT1G31070;AT1G31830;AT1G55310;AT1G67800;AT1G69840;AT3G08040;AT3G26670;AT3G53970;AT4G24580;AT4G30560;AT5G07370;AT5G24318;AT5G53550;AT5G66210	0.5456396772610823
GO:0061630	ubiquitin protein ligase activity	molecular_function	3	1063	2.5099942608838237	1.1952218563813108	0.4600452949973506	AT1G55250;AT1G67800;AT2G32950	0.5448270563110618
GO:0005874	microtubule	cellular_component	1	262	0.6186439288349594	1.6164387192536047	0.462435337566527	AT3G03970	0.5460079889339716
GO:0008168	methyltransferase activity	molecular_function	1	264	0.6233664015741576	1.6041929713804715	0.46498192327948107	AT4G26600	0.5473661078845542
GO:0043565	sequence-specific DNA binding	molecular_function	3	1076	2.540690333688612	1.1807814436183395	0.46796343022315035	AT2G01930;AT2G37060;AT2G46830	0.5492265408607034
GO:0098869	cellular oxidant detoxification	biological_process	1	267	0.6304501106829549	1.5861683312526007	0.4687793559754122	AT1G07890	0.5485418135592883
GO:0006508	proteolysis	biological_process	2	670	1.5820283676313847	1.264199834162521	0.4705103089481333	AT1G49630;AT3G27110	0.5489286937728222
GO:0000287	magnesium ion binding	molecular_function	1	269	0.635172583422153	1.5743752581577861	0.47129609538530426	AT2G35840	0.5482138557597604
GO:0009826	unidimensional cell growth	biological_process	1	270	0.637533819791752	1.5685442386831276	0.4725500212411661	AT5G56320	0.548046178480879
GO:0050660	flavin adenine dinucleotide binding	molecular_function	1	274	0.6469787652701484	1.5456457826439578	0.4775362603634601	AT2G27150	0.5521953217182194
GO:0048366	leaf development	biological_process	1	276	0.6517012380093465	1.5344454508856684	0.4800117976544767	AT4G21310	0.5534253667075143
GO:0099503	secretory vesicle	cellular_component	1	282	0.665868656226941	1.5017976753349094	0.4873687358941039	AT4G16660	0.5602596612037792
GO:0003700	DNA-binding transcription factor activity	molecular_function	9	3657	8.635041403623841	1.0422648345638503	0.498154696365719	AT1G01060;AT1G01380;AT2G20100;AT2G35940;AT2G37060;AT2G46830;AT3G04030;AT4G35040;AT5G48150	0.5709843303373153
GO:0004601	peroxidase activity	molecular_function	1	292	0.6894810199229319	1.4503662480974124	0.4994012898223829	AT1G07890	0.5690851907278317
GO:0015297	antiporter activity	molecular_function	1	292	0.6894810199229319	1.4503662480974124	0.4994012898223829	AT3G08040	0.5690851907278317
GO:0009751	response to salicylic acid	biological_process	1	292	0.6894810199229319	1.4503662480974124	0.4994012898223829	AT5G63160	0.5690851907278317
GO:0004842	ubiquitin-protein transferase activity	molecular_function	2	717	1.6930064770025417	1.1813303889663722	0.5061082961088444	AT1G55250;AT2G32950	0.5733943701579971
GO:0005975	carbohydrate metabolic process	biological_process	2	730	1.7237025498073297	1.16029299847793	0.5156801188596912	AT1G02850;AT5G24318	0.5825550622276627
GO:0010494	cytoplasmic stress granule	cellular_component	1	308	0.7272608018365172	1.3750225468975468	0.5180726144888536	AT1G07890	0.5835760485046856
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	biological_process	1	314	0.7414282200541117	1.348748230714791	0.5248946324164573	AT3G53970	0.5895664639176253
GO:0006355	regulation of DNA-templated transcription	biological_process	10	4195	9.905386570468147	1.0095517150046351	0.5343976735641445	AT1G01060;AT1G01380;AT2G20100;AT2G32250;AT2G35940;AT2G37060;AT3G04030;AT4G35040;AT5G48150;AT5G63160	0.5985253943918418
GO:0016788	hydrolase activity, acting on ester bonds	molecular_function	1	325	0.7674018201197016	1.3030982905982906	0.5371535343369538	AT1G18440	0.599897964273749
GO:0031969	chloroplast membrane	cellular_component	1	335	0.7910141838156923	1.264199834162521	0.5480251520047928	AT3G27110	0.6103007374598829
GO:0004722	protein serine/threonine phosphatase activity	molecular_function	1	355	0.838238911207674	1.1929773082942097	0.5690133821093702	AT5G66210	0.6318788832489324
GO:0006970	response to osmotic stress	biological_process	1	360	0.8500450930556694	1.1764081790123457	0.5741073947891759	AT5G53450	0.6348380783000197
GO:0000398	mRNA splicing, via spliceosome	biological_process	1	360	0.8500450930556694	1.1764081790123457	0.5741073947891759	AT1G55310	0.6348380783000197
GO:0005829	cytosol	cellular_component	13	5642	13.32209559727802	0.9758224526369688	0.5789148229157774	AT1G07890;AT1G07940;AT1G09140;AT1G27180;AT1G80360;AT2G25710;AT2G35840;AT2G37760;AT2G48020;AT3G53970;AT3G57410;AT4G16660;AT4G21090	0.637456771300519
GO:0016192	vesicle-mediated transport	biological_process	1	419	0.9893580388620152	1.0107564306549988	0.6298852583149132	AT1G02010	0.6916387150124537
GO:0007165	signal transduction	biological_process	3	1389	3.2797573173731247	0.9147018238540916	0.6397810911825819	AT1G27180;AT4G24580;AT5G44870	0.7005424238647265
GO:0022626	cytosolic ribosome	cellular_component	1	437	1.0318602935147987	0.9691234426646326	0.645410846973508	AT4G11830	0.7047383064446104
GO:0022857	transmembrane transporter activity	molecular_function	2	938	2.2148397146839387	0.9029998815446576	0.6516535386494354	AT1G31830;AT2G48020	0.7095782976404964
GO:0045892	negative regulation of DNA-templated transcription	biological_process	1	464	1.095613675493974	0.912730483716475	0.6674946389933349	AT2G46830	0.7248141232282197
GO:0000139	Golgi membrane	cellular_component	2	975	2.302205460359105	0.8687321937321937	0.6724218410656604	AT1G77810;AT2G26070	0.7281474080048035
GO:0009611	response to wounding	biological_process	1	484	1.1428384028859555	0.8750143480257117	0.6829672744959046	AT4G26070	0.7375293983537041
GO:0008017	microtubule binding	molecular_function	1	492	1.1617282938427482	0.8607864724480578	0.6889541914437163	AT3G03970	0.7419506677086175
GO:0005506	iron ion binding	molecular_function	1	520	1.2278429121915224	0.8144364316239316	0.7090377644179002	AT2G27150	0.761487133292649
