gene	mean_abs_shap
AT5G25800	0.0013093806092028199
AT2G21270	0.0012915135193762525
AT5G16770	0.0012904952308287292
AT3G27100	0.0012893088568976198
AT1G76040	0.0012837300476697007
AT3G56870	0.001281182626442641
AT1G11190	0.0012794847047731448
AT1G77210	0.001249742347711942
AT2G25670	0.0012408794339694056
AT3G05230	0.0012306536486022684
AT3G05380	0.001206554933909897
AT1G54440	0.0012011468914265837
AT5G08190	0.0012006812756257344
AT3G22845	0.0011944592128752178
AT1G49630	0.0011905298071838522
AT5G64700	0.001186738430592229
AT5G56140	0.0011821458398503515
AT3G61760	0.0011710661217794128
AT2G05210	0.0011346438920430326
AT3G06820	0.001123627660277742
AT2G30200	0.0011134966877703963
AT4G25520	0.0011035202494066728
AT4G20400	0.0011001588717756369
AT3G50190	0.001091394529211427
AT5G20360	0.001075222786381247
AT4G03000	0.001060980397971256
AT2G34310	0.001050844292834525
AT3G51540	0.0010500315186533827
AT1G69220	0.0010444127713943798
AT5G23050	0.0010333687830019374
AT1G48090	0.0010224092807831645
AT5G47480	0.0010077755571625635
AT3G22420	0.000996413768069545
AT2G44420	0.0009960505220416322
AT1G28260	0.0009825271851376704
AT5G58940	0.000976607313561526
AT1G04950	0.0009748192818742207
AT5G05730	0.0009735221704737585
AT4G25050	0.0009576915915016703
AT5G15910	0.000955668138334526
AT5G51450	0.0009523248605021962
AT1G32740	0.000951390303632447
AT1G07650	0.0009495582894720583
AT5G48340	0.0009493192445630043
AT2G04050	0.0009445442109104903
AT2G26150	0.0009415474433919394
AT2G34840	0.0009410757339430545
AT1G30400	0.0009265227880948842
AT1G03365	0.000915273940609743
AT1G30130	0.0009130029295099124
AT1G57610	0.0009113796990275847
AT3G30720	0.0009089276221217142
AT4G25315	0.0009047724200631299
AT5G08100	0.0009009900206161446
AT3G20640	0.0008807580085839098
AT4G28080	0.0008785710437986179
AT1G49880	0.0008744008475036149
AT1G01700	0.0008596978007876215
AT1G06080	0.0008564546655345272
AT3G27870	0.0008552947713163061
AT1G63010	0.0008492284274542861
AT3G19570	0.0008460684747496711
AT5G07400	0.0008395601182589138
AT1G78995	0.0008382706847874256
AT2G47500	0.0008382503807575641
AT5G58470	0.0008343296668585274
AT5G03120	0.000829298287405335
AT5G37380	0.0008250729868791651
AT3G48990	0.0008214546218225941
AT1G11180	0.0008190000526071543
AT2G38320	0.000817929687515937
AT3G12200	0.0008160540417657057
AT4G14410	0.0008128926394192753
AT1G28210	0.0008085815322157149
AT4G29900	0.0008068343668651163
AT5G16650	0.0008042761155109151
AT4G35180	0.0007976315109073359
AT3G15070	0.000789124784765648
AT3G63430	0.0007839939786320734
AT5G44120	0.0007729872226350505
AT3G57440	0.00076000822048646
AT5G60870	0.0007548423680497246
AT5G48657	0.0007545256858337392
AT5G27600	0.0007443974311925308
AT1G04440	0.0007336163403183994
AT2G33620	0.0007325324478004828
AT3G23430	0.0007317665923471842
AT3G18380	0.0007303421781066083
AT4G31800	0.0007230542044808853
AT1G15110	0.0007211197817889276
AT1G50460	0.0007183034517806729
AT5G01730	0.0007161616473075831
AT4G18360	0.0007152811372758669
AT5G13560	0.0007137860832640949
AT3G43700	0.0007020944142222225
AT1G78290	0.0006962374799943244
AT1G10670	0.0006951756376995536
AT5G37500	0.0006941056591570512
AT5G54920	0.0006933246320505946
AT4G38470	0.0006920446069787806
AT1G16890	0.0006853500148850718
AT4G35190	0.000680954350650882
AT1G31850	0.0006778044635481457
AT3G14910	0.000676915460404036
AT2G25570	0.000671554678974261
AT4G40010	0.0006663591939207509
AT1G12350	0.0006616580858880565
AT4G34840	0.000656101381782842
AT5G47540	0.0006507105976887521
AT2G32000	0.0006496707127315827
AT3G22200	0.0006491220387784673
AT3G30210	0.0006396798988952065
AT5G64330	0.0006356779253132861
AT4G00700	0.0006352370888831594
AT4G23710	0.0006113898468562355
AT1G55840	0.0005864950340078127
AT5G39740	0.0005855582257872443
AT4G01860	0.0005852964914641367
AT4G19500	0.0005760762891421514
AT1G53240	0.0005757352325536141
AT5G60040	0.0005718435648878842
AT4G32640	0.0005446961924676322
AT1G80760	0.0005400179906518705
AT1G17880	0.000537892516533948
AT4G39540	0.0005245251930947136
AT4G17770	0.0005133639389436075
AT2G45000	0.0005061654154623316
AT1G80980	0.0004993534757183289
AT4G33050	0.000497223770320301
AT2G30910	0.0004914538658690858
AT3G22425	0.00048804407914684373
AT1G47500	0.0004861855086669877
AT1G62810	0.0004828145300334513
AT4G19070	0.0004736705275608706
AT1G07670	0.00046810202787763713
AT5G01570	0.0004648276881469437
AT4G16566	0.0004532342562856909
AT4G21105	0.000446580373417818
AT5G17170	0.00043865947155681296
AT5G38280	0.00043306621429061993
AT1G28715	0.0004313674347535674
AT4G23730	0.0004225531746389954
AT5G41180	0.00041502814906259973
AT4G33360	0.00041335853114296995
AT1G30080	0.000412636544295413
AT3G05940	0.00041075282658311447
AT3G45090	0.00041053262991483315
AT1G51980	0.00041014737307632155
AT2G27990	0.0004064273188936472
AT3G04490	0.0003923462784542885
AT5G02790	0.00038089189956241453
AT3G42170	0.0003750773520525972
AT1G15175	0.00037346556373234793
AT1G08550	0.00036656315473334244
AT2G37900	0.00036383449043532457
AT1G65800	0.0003631401275350287
AT2G20060	0.0003577576784309487
AT1G02100	0.0003515399772795575
AT3G12740	0.0003468912460304037
AT4G38330	0.00034635523241640184
AT5G48655	0.00034623386937825666
AT5G50020	0.0003454285944656248
AT3G21710	0.00034521169505719105
AT4G16350	0.0003448062349076606
AT2G01320	0.0003415151538470749
AT3G59820	0.0003400551169725029
AT3G01710	0.0003393599658570526
AT5G50130	0.0003351676279495039
AT5G47690	0.000322642056001815
AT3G24830	0.0003140283771594457
AT1G65700	0.000309031391798468
AT4G29520	0.0003088661923745253
AT1G67120	0.00030111599472037315
AT3G51570	0.0002977141764495115
AT3G05520	0.0002953131823805501
AT3G03560	0.0002880817957799678
AT4G17420	0.0002878883209590641
AT1G07280	0.0002878445937182561
AT5G55520	0.0002871010179980138
AT1G10940	0.0002786422475122411
AT1G01050	0.00027765301084966464
AT3G30775	0.00027509934965808065
AT4G03080	0.00027448474831752104
AT1G35510	0.00027398915785314547
AT4G23205	0.0002716432788589628
AT3G06620	0.00027159050171944273
AT2G33490	0.0002710725583120732
AT1G76760	0.0002680269590830569
AT2G31170	0.0002642379593383006
AT1G80420	0.0002569821992902962
AT2G16385	0.00024978032609762
AT3G07180	0.0002438831773858616
AT5G16715	0.00023816816025181372
AT1G80660	0.00023745666647089874
AT1G27030	0.0002293805065623694
AT5G13280	0.00022632813306169505
AT5G57390	0.00021949265259400193
AT2G31450	0.00021937583940794854
AT3G46110	0.0002180160756746415
AT1G08087	0.00021481621239933155
AT3G45310	0.00021336695491157079
AT5G16880	0.00021301730151313705
AT4G15300	0.0002118722496567606
AT1G52670	0.00021080630030752664
AT1G30660	0.00020662159924288395
AT4G19045	0.00020264817180355144
AT1G47270	0.00020175420253244606
AT1G25490	0.00019975980462438625
AT4G01897	0.00019792605930815888
AT1G74910	0.0001954052718379621
AT2G30980	0.00019126545211693483
AT1G19340	0.00019069152938355844
AT2G47170	0.0001876369099000675
AT5G59300	0.0001849702308081423
AT1G05205	0.00018355528703447847
AT4G37409	0.00017432892863365745
AT5G35360	0.00017386523114507497
AT1G66940	0.0001710613955438423
AT3G63490	0.00016316185652026418
AT5G19220	0.00016201406343822737
AT3G28930	0.0001602386364512142
AT2G41945	0.0001585653820607328
AT2G20495	0.00015816940123753497
AT1G04030	0.00015630698874954414
AT1G11950	0.00015263530618651677
AT5G03160	0.00014971219801177224
AT3G44630	0.0001484678396214354
AT1G09010	0.00014817759130825034
AT2G34317	0.00014436921766600475
AT5G56510	0.00013991185841241585
AT3G44880	0.00013124411921191918
AT3G12530	0.00013108289370369224
AT5G23575	0.00012931087463902973
AT5G48230	0.0001285288946138119
AT1G14870	0.00012817432079278721
AT4G39690	0.00012784211130879137
AT5G04810	0.00012327808032726057
AT3G61590	0.00012064983570439546
AT1G68030	0.00011987941945452021
AT3G04650	0.00011936256586328116
AT4G30420	0.0001193085178902607
AT3G51520	0.00011917482062083145
AT3G50420	0.0001129068949800579
AT1G76900	0.00011200032242482768
AT5G48630	0.00010816549358373383
AT5G53090	0.0001041286955196678
AT2G43790	0.00010231490820111747
AT5G08390	0.00010000210419998307
AT1G17580	9.897159788056974e-05
AT2G01910	9.896379153181903e-05
AT3G52610	9.652500784997241e-05
AT2G40700	9.298195124304035e-05
AT3G05280	9.267679696380388e-05
AT2G21160	9.219205545383723e-05
AT3G21310	9.066916352919218e-05
AT5G40640	8.86292499031205e-05
AT5G26240	8.333771962889162e-05
AT5G48240	8.3260710871084e-05
AT2G34040	7.925631176785143e-05
AT5G17610	7.670183658103207e-05
AT5G64940	7.626132007637775e-05
AT4G35335	7.625973431605852e-05
AT4G01750	7.616711207337057e-05
AT4G37520	7.538907712631124e-05
AT5G42630	7.49533976023877e-05
AT3G52290	7.441744614894483e-05
AT1G12970	7.28703343239137e-05
AT5G65950	7.285728521024511e-05
AT4G37480	7.2301422838651e-05
AT4G20280	6.949837419827872e-05
AT2G47320	6.792823180951533e-05
AT1G78750	6.58732438704148e-05
AT2G22480	6.49210269280999e-05
AT1G50940	6.416629591089355e-05
AT4G15475	6.33081419402016e-05
AT5G38020	6.295842905234002e-05
AT4G28690	6.167886774618574e-05
AT3G10650	6.132875607210756e-05
AT5G17230	6.091145548691572e-05
AT5G47730	5.9096846193891885e-05
AT1G31880	5.610614505289816e-05
AT5G67370	0.0
AT5G62890	0.0
AT5G58700	0.0
AT5G57150	0.0
AT1G55730	0.0
AT5G11060	0.0
AT5G61210	0.0
AT5G20280	0.0
AT3G12380	0.0
AT4G14550	0.0
AT4G00090	0.0
AT3G48380	0.0
AT2G41980	0.0
AT5G65470	0.0
AT5G40370	0.0
AT2G28900	0.0
AT1G52060	0.0
AT1G70320	0.0
AT3G13290	0.0
AT2G33255	0.0
AT2G31320	0.0
AT3G22990	0.0
AT1G48790	0.0
AT5G21160	0.0
AT1G52080	0.0
AT5G35160	0.0
AT5G25580	0.0
AT2G30105	0.0
AT5G20520	0.0
AT3G49650	0.0
AT2G37840	0.0
AT5G13820	0.0
AT2G25080	0.0
AT4G14950	0.0
AT4G30220	0.0
AT3G20910	0.0
AT5G03280	0.0
AT5G48450	0.0
AT1G28340	0.0
AT1G03910	0.0
AT5G20830	0.0
AT2G47250	0.0
AT1G30500	0.0
AT3G23590	0.0
AT4G24400	0.0
AT5G38650	0.0
AT5G26830	0.0
AT1G56290	0.0
AT4G12880	0.0
AT1G30330	0.0
AT1G47410	0.0
AT1G62610	0.0
AT1G54290	0.0
AT1G20840	0.0
AT1G15020	0.0
AT1G22850	0.0
AT5G35430	0.0
AT5G11960	0.0
AT1G24267	0.0
AT3G10210	0.0
AT2G40540	0.0
AT1G76550	0.0
AT1G18330	0.0
AT5G56890	0.0
AT1G80930	0.0
AT5G23300	0.0
AT1G17080	0.0
