gene	mean_abs_shap
AT3G11470	0.0004045511720520605
AT4G30480	0.0004038242225376022
AT3G50960	0.00040348505829973904
AT1G03160	0.0004022223033621305
AT1G52380	0.00040177104939675805
AT1G50630	0.0004010225009853033
AT1G52360	0.0004007905235931888
AT4G05040	0.0004002372397666799
AT1G30755	0.00039997632310990913
AT4G18740	0.0003995037083775432
AT1G27770	0.0003994830950189133
AT4G29540	0.0003985582682725673
AT1G75660	0.0003977885196916373
AT1G05750	0.000397021194485354
AT1G74880	0.00039679366373972306
AT3G27320	0.00039673304853353247
AT5G13790	0.0003950869019020637
AT1G11170	0.0003925291846685045
AT1G77320	0.00039061564519013713
AT3G23610	0.0003904362285464265
AT3G13430	0.00038980574222727607
AT2G20820	0.0003897256744336949
AT5G10350	0.00038927593319793577
AT1G32410	0.0003891563857018191
AT5G05550	0.000388807394966733
AT5G06530	0.000388784376411745
AT1G53650	0.00038698798615582626
AT3G46960	0.0003857298293826071
AT1G22650	0.0003853343750538504
AT5G16190	0.0003846502238976259
AT4G21450	0.0003842429936558177
AT3G55160	0.0003839082619449549
AT5G56160	0.0003837557532279427
AT3G49530	0.0003834897359776346
AT4G24230	0.00038273258815996924
AT1G17920	0.0003825693581159653
AT1G80780	0.000381980395621245
AT2G37480	0.0003812062123223763
AT2G20590	0.00038058086273368803
AT2G45700	0.00037973349618497846
AT3G09970	0.00037884063489055574
AT1G05630	0.00037842454787719433
AT5G18440	0.0003783890833313418
AT1G69510	0.0003783148818448941
AT5G06350	0.0003777926161964705
AT3G54930	0.00037702082374610024
AT3G11540	0.00037686939022782157
AT3G13440	0.0003767023527205832
AT2G21940	0.0003763712897606452
AT5G51660	0.0003761853958693094
AT2G22670	0.0003759521840458761
AT3G03340	0.0003746788679111167
AT2G01460	0.0003746362520767916
AT1G03620	0.0003742017416593562
AT4G36140	0.00037315111499930457
AT2G40095	0.0003729046371629542
AT5G06510	0.00037225834600333074
AT2G01730	0.0003721761885714318
AT1G10520	0.00037183362873570257
AT2G13960	0.00037142356824076603
AT1G76280	0.0003700369252808108
AT1G58060	0.0003686548364671468
AT4G28530	0.0003678056569720655
AT4G11880	0.00036751188177441244
AT2G44420	0.0003671840189072651
AT3G61420	0.0003667165788290345
AT1G12520	0.00036637276317627983
AT1G08310	0.00036607498922239484
AT1G73320	0.0003659561910465944
AT3G26700	0.0003657718214682551
AT2G45660	0.0003654445741537892
AT2G44798	0.00036541795838394224
AT1G69450	0.0003647667252559227
AT5G15170	0.0003646983264596189
AT2G20830	0.00036382239731817405
AT1G33050	0.0003637784225245606
AT4G31890	0.00036373839060250103
AT4G09620	0.0003629879459525335
AT1G70630	0.0003629820338866007
AT4G20440	0.00036233818240983856
AT4G09432	0.0003620139444808819
AT2G05440	0.00036179366688740284
AT4G35785	0.0003615392644796504
AT2G40410	0.00036151683056485353
AT2G20290	0.0003613795582148319
AT4G30820	0.00036135552693377737
AT1G79640	0.00036125370314867396
AT5G56190	0.00036064758196054683
AT2G42780	0.0003605546690743376
AT4G04460	0.00035944801510612697
AT5G13410	0.0003592123042884117
AT5G24318	0.0003573403999264452
AT3G11720	0.0003573072024914045
AT2G38780	0.00035688695357884485
AT5G41315	0.0003565809551907831
AT1G49480	0.00035617635324674255
AT3G50840	0.00035588719928783194
AT2G05520	0.0003557780074159733
AT1G02340	0.00035525692394763756
AT5G51410	0.00035524563055254433
AT5G19400	0.00035487767399197234
AT5G65940	0.00035478178160157505
AT1G27921	0.00035477074355910087
AT1G17940	0.000354410441279562
AT1G63480	0.0003542224436272017
AT3G21250	0.0003540900190404808
AT5G18245	0.00035396133726182976
AT1G12710	0.0003539178294980747
AT1G19430	0.0003537873787168565
AT4G24460	0.000353525900616888
AT1G73760	0.00035273189621679566
AT1G29960	0.00035236055006315347
AT3G59950	0.00035235716518560725
AT3G14660	0.0003514924426231386
AT4G35080	0.0003512696627996547
AT1G01700	0.0003510939301073223
AT4G38930	0.0003508106870116717
AT5G48880	0.00035067745121163455
AT1G55870	0.00035044533778320913
AT1G09490	0.00035025003942942633
AT2G18750	0.00035023168099049257
AT5G18630	0.0003489123858305282
AT1G69530	0.00034832807461955773
AT4G34070	0.00034755475099725367
AT5G64470	0.00034720255186797933
AT4G32660	0.00034701882277072356
AT5G05700	0.00034695926885017415
AT3G06370	0.0003469236118000039
AT1G56300	0.0003468447286378364
AT5G37340	0.0003466841765153422
AT4G17640	0.0003465985864493178
AT2G02410	0.0003465249165315749
AT1G05360	0.00034641877724774395
AT3G53570	0.0003459066463778171
AT1G49540	0.0003442634288149449
AT3G04220	0.00034422043569903486
AT2G45500	0.00034291830016897886
AT4G08470	0.0003423649472847698
AT4G19520	0.0003419665086294203
AT2G23985	0.0003419578434016174
AT2G22010	0.00034168969487599605
AT4G10770	0.0003416447724810219
AT2G20840	0.0003412759681489531
AT5G16980	0.0003412225541359096
AT2G17290	0.00034081713363133466
AT1G23490	0.0003407997294197696
AT2G22250	0.0003404782650033581
AT1G35516	0.0003403672317984889
AT5G04850	0.000340237675633147
AT2G41970	0.00033994431906631033
AT1G19350	0.00033990209604394943
AT2G01220	0.0003391332022783105
AT4G00170	0.00033890326669409323
AT1G75760	0.0003388826669533025
AT5G54290	0.0003380359613525472
AT1G19025	0.0003375154938927488
AT1G06080	0.0003373393170732396
AT5G49460	0.000337159754753896
AT4G11900	0.0003371175178238529
AT2G39950	0.0003368518037715058
AT2G18860	0.00033682663054527206
AT1G35340	0.0003361512408662603
AT4G13100	0.00033611093231998004
AT3G02260	0.0003356846820683222
AT1G73350	0.00033542816398855605
AT1G06960	0.00033514948795514875
AT2G43760	0.0003331944009866449
AT1G67900	0.0003327788392800525
AT5G65740	0.00033255097869471726
AT4G12020	0.0003318695431409414
AT2G04360	0.0003318021924492556
AT4G03820	0.00033125844342389967
AT4G00830	0.0003310514188421743
AT2G01630	0.0003309106480821153
AT1G61240	0.0003308334168092243
AT5G36220	0.00033053724466793353
AT5G57565	0.0003303386080060648
AT1G53800	0.00033021462935935327
AT2G46830	0.00032919195497330166
AT1G28260	0.00032889865549646824
AT4G27270	0.0003287246964699963
AT5G07370	0.00032799179778690644
AT5G14640	0.0003273885675261745
AT3G06080	0.00032714143856774736
AT2G01420	0.0003270536210951127
AT3G04610	0.00032684798778654197
AT5G52230	0.0003265770530509876
AT3G12250	0.0003259325423559507
AT1G16540	0.00032577660440440267
AT3G61440	0.00032561356859767067
AT1G33980	0.00032487037076137185
AT5G51180	0.0003248295268475385
AT4G31170	0.00032437023899310817
AT4G02550	0.00032374843610530546
AT1G27370	0.0003236699330081493
AT4G01320	0.0003235814196256865
AT3G01980	0.00032351069763928775
AT3G18380	0.000323337060377624
AT1G26160	0.00032228987831976877
AT1G60640	0.0003215030716855008
AT1G79700	0.000321410375626649
AT1G18773	0.0003200148640969354
AT1G15780	0.00031972931713135735
AT1G54180	0.0003192940369743719
AT3G04020	0.0003185940635722231
AT2G40360	0.000317766213489986
AT5G47540	0.0003177129319427569
AT3G02600	0.0003168438652002652
AT2G47060	0.0003159890385214033
AT1G24240	0.0003159751648451864
AT4G00440	0.00031554949550710446
AT2G37510	0.00031554022931439647
AT3G56720	0.00031553577001441386
AT4G27650	0.0003150666783915426
AT4G39870	0.0003149439127519163
AT3G60620	0.0003136241125989294
AT1G32070	0.0003134033142157777
AT5G63670	0.00031312880132920604
AT1G13350	0.00031278770798673995
AT3G54760	0.0003126740767228242
AT5G19480	0.0003123940364429812
AT1G10890	0.0003116913106500291
AT4G21215	0.00031115464236010305
AT5G28646	0.0003098602002938948
AT5G45210	0.00030974664958990163
AT1G50000	0.0003095307356692254
AT4G16670	0.00030950735543792225
AT2G02390	0.000308323226406525
AT3G18035	0.00030814843672364483
AT3G01560	0.0003080108771849944
AT5G48545	0.0003074507890766761
AT1G48540	0.00030735726579853164
AT4G32560	0.0003072338878937738
AT1G08550	0.00030720185431370377
AT1G01640	0.0003065662715860854
AT2G35940	0.00030610972893472524
AT1G22960	0.00030608567250437797
AT2G48020	0.0003052376375214788
AT2G28470	0.00030501538873671085
AT5G43930	0.00030496314697199225
AT4G23570	0.0003047615218000448
AT3G62740	0.00030429532024921343
AT3G55260	0.00030428307842824754
AT1G72855	0.0003042319832929295
AT1G19835	0.0003038790060485994
AT1G79570	0.00030351036364126277
AT5G64700	0.0003033812555975734
AT2G38695	0.0003033461969334651
AT5G09250	0.0003033423148146211
AT4G19120	0.00030333656027546466
AT5G36110	0.00030315319767868946
AT1G05320	0.0003028269207424643
AT4G00430	0.00030199597368868334
AT3G60150	0.000301876685925273
AT3G19330	0.0003017990915864322
AT4G39680	0.00030148980409659416
AT1G21070	0.00030122361160582825
AT3G22220	0.0003012182863684069
AT4G25110	0.00030109924747605466
AT2G28310	0.00030087471659706876
AT1G09160	0.00030084972027763566
AT1G79620	0.00030071543195319095
AT1G20220	0.0003005853152708734
AT3G27310	0.00030044477664414323
AT2G37020	0.0003004343690002534
AT1G25277	0.0003002955139644667
AT3G26360	0.0003001723791002423
AT3G30390	0.0003000250371742846
AT3G06160	0.00030000772196101086
AT1G06110	0.000299928878087803
AT2G26770	0.0002999253102901942
AT3G20070	0.0002994997765057372
AT3G21630	0.0002992192229060717
AT3G55630	0.00029904538389300165
AT5G19000	0.00029866506633168845
AT3G14930	0.00029841221171141713
AT3G07130	0.0002983400039159583
AT3G22845	0.0002983162563424582
AT3G46590	0.00029827528458218423
AT3G60720	0.00029825069781958755
AT1G10570	0.00029765588295434676
AT1G11360	0.0002975378469160631
AT5G03540	0.00029656600110423184
AT1G08320	0.0002961655293300728
AT4G22970	0.00029589905316147535
AT2G27170	0.0002951109931982188
AT5G53360	0.0002950657529661133
AT4G37550	0.0002948660634260363
AT3G62970	0.0002945218582397271
AT5G20090	0.0002944079958162551
AT2G32880	0.0002944033443650929
AT5G04090	0.0002943406755333387
AT3G56110	0.00029417689982187695
AT2G40110	0.0002939640009235048
AT3G08850	0.0002939137297346027
AT1G14690	0.00029360021113910434
AT1G05870	0.00029254440077352065
AT4G20870	0.00029244446644659754
AT1G04830	0.0002923893032870535
AT1G32127	0.00029214061564522065
AT1G52820	0.00029199152557200537
AT3G52340	0.00029185446019044616
AT1G60525	0.0002915499503202921
AT4G34265	0.0002907640185014372
AT2G17550	0.0002906429411809215
AT1G47270	0.00028992901702227944
AT5G06960	0.00028951805119939276
AT2G40316	0.00028919718772719207
AT5G53860	0.00028903793856519054
AT5G24352	0.00028889715734149447
AT5G52660	0.000288427169972736
AT2G20585	0.00028813592199620434
AT1G48175	0.000287471037794435
AT5G66558	0.0002873487802868088
AT1G53570	0.00028734273539147905
AT4G24860	0.00028686975197480185
AT1G19330	0.00028670479936571385
AT2G38280	0.00028628647974246295
AT4G22200	0.0002861694534574719
AT5G63620	0.0002861380925167066
AT4G16520	0.0002856679906370421
AT1G72990	0.0002855422977424377
AT5G08130	0.00028553269653146685
AT4G38090	0.0002854658355789147
AT4G23430	0.0002853541695175074
AT5G61880	0.00028528711435971404
AT5G66680	0.00028465639054550473
AT3G26720	0.00028386566836909277
AT3G52780	0.00028381786002861214
AT1G71860	0.00028341533183639964
AT1G35220	0.0002833598020062551
AT3G49320	0.0002831177969616248
AT1G71820	0.00028271228439690486
AT5G53120	0.00028244535222796303
AT2G22630	0.0002823012553716623
AT5G59610	0.00028214772668340476
AT5G41690	0.00028189037893311457
AT3G07590	0.0002818411471890144
AT2G38580	0.0002816168008977993
AT1G65090	0.0002812903353133997
AT5G49740	0.00028099699541650025
AT3G54710	0.00028072890028614034
AT3G54320	0.00028004507238288065
AT3G57230	0.0002793856336296953
AT5G19950	0.00027936492951436564
AT2G36930	0.000279298274326664
AT5G04280	0.0002791775015451915
AT1G08300	0.00027913093990832423
AT1G56612	0.00027911453960821717
AT1G11660	0.0002791031310877547
AT1G56520	0.00027896899544407075
AT3G50630	0.00027895380423088796
AT1G03860	0.00027885061536264536
AT3G61370	0.00027868289435256465
AT1G22430	0.0002784197416166487
AT5G18540	0.00027839072860593686
AT1G18460	0.0002783244838856339
AT3G05210	0.00027810972104052125
AT4G36870	0.00027748816671697323
AT5G18940	0.00027737539152736295
AT5G44870	0.00027733992652597967
AT3G14010	0.0002769145030101965
AT3G16940	0.00027651219555397435
AT5G12440	0.0002763184888171325
AT4G32140	0.0002759011629263044
AT4G24880	0.00027580620067685986
AT1G78780	0.00027555178163632524
AT1G76020	0.0002749469388737069
AT2G25737	0.0002747022352615462
AT1G19860	0.000274397742955246
AT4G28020	0.00027427066586564774
AT2G01270	0.0002737583556886793
AT3G26690	0.00027369853187150794
AT3G10300	0.0002736742649246672
AT3G47490	0.0002734335989027641
AT4G23100	0.00027329514665625794
AT5G58200	0.00027328132530716364
AT1G72416	0.00027315282694499407
AT5G26980	0.00027297314792565933
AT4G04570	0.0002729050647405768
AT4G00520	0.00027259865701059256
AT5G35680	0.0002722233347020071
AT2G40670	0.00027220857833900735
AT4G18890	0.00027198373789682573
AT1G18160	0.0002718741297554461
AT4G16765	0.00027185116538932586
AT3G58160	0.00027181703956402875
AT5G66110	0.0002717116290033003
AT3G60740	0.00027161260374592724
AT3G16320	0.00027138245776739894
AT1G08450	0.0002712161346299642
AT2G47410	0.00027104655831017857
AT3G66654	0.0002707737245795766
AT2G46230	0.0002704590492079165
AT2G46500	0.0002704179395811431
AT3G02540	0.0002703490635430517
AT2G48110	0.00027034194120118915
AT5G25440	0.00027014667640139586
AT2G41170	0.0002700305147492773
AT3G62150	0.00026988749212963073
AT5G59980	0.0002694044996859138
AT2G44680	0.0002693439832255897
AT1G57870	0.00026910776892591934
AT3G12680	0.0002683014075104682
AT4G02900	0.000268218152478227
AT5G05690	0.00026820704643613593
AT1G06060	0.0002678337609299906
AT3G17668	0.00026763555294889474
AT5G48640	0.00026742846033072704
AT2G04700	0.00026737488221021663
AT1G49360	0.0002672569830716604
AT1G13090	0.00026717226200154636
AT3G57980	0.0002671202448142939
AT3G59770	0.00026666189607531075
AT3G11240	0.0002665296692402459
AT4G37460	0.0002652124486079861
AT3G09560	0.00026508695401873835
AT2G14740	0.0002646275502166429
AT3G26890	0.0002643083613652414
AT1G43170	0.00026414741813736106
AT3G01500	0.00026324255268680356
AT1G19650	0.0002632327266352179
AT4G21585	0.0002629679980014764
AT3G13225	0.0002628640803010554
AT1G06620	0.0002625574762650496
AT1G03920	0.00026232098694143946
AT4G38470	0.0002622226075027877
AT3G03100	0.00026214703231156576
AT3G63445	0.0002619682654301033
AT1G60600	0.0002619355900000172
AT5G65180	0.0002612054997423397
AT2G01180	0.00026082712805113837
AT1G17350	0.0002607882676831575
AT4G35830	0.000260732739018825
AT5G47760	0.00026030282417115744
AT5G64520	0.0002602696264959339
AT5G37710	0.0002599597555606821
AT4G03110	0.0002598676334859376
AT4G35810	0.00025970685453610595
AT1G01240	0.00025970457356628516
AT4G39180	0.00025961386511654905
AT1G13820	0.00025934416165255305
AT5G57270	0.0002592529936554336
AT5G28050	0.0002590796272297831
AT2G16790	0.0002587968255783695
AT4G38960	0.0002586248043438399
AT1G23480	0.0002584751202611455
AT2G36360	0.0002579959641507552
AT4G18975	0.0002579011477531453
AT2G28910	0.00025786505092390406
AT1G55530	0.000257695720592245
AT4G35290	0.00025749589633742735
AT1G15790	0.00025744758082791506
AT1G50120	0.0002567942682661582
AT1G19870	0.0002567399481939359
AT5G38470	0.0002567184160660096
AT4G31200	0.00025662962645776584
AT4G23660	0.0002564312922665913
AT5G08100	0.0002563927808933225
AT5G64080	0.0002563327285014682
AT1G76870	0.0002561863886414825
AT3G53270	0.00025604363326985855
AT1G76170	0.0002560310468019463
AT2G39805	0.00025592961585259544
AT1G03210	0.0002558044578834602
AT5G20220	0.000255745061213724
AT2G02500	0.00025557901531180947
AT3G13740	0.00025534476724329127
AT3G21160	0.00025530850990374503
AT5G51370	0.0002552995390052798
AT5G45340	0.00025512634314338133
AT1G45248	0.0002551206080447285
AT5G37590	0.0002551155964406363
AT4G36720	0.00025507261838050724
AT5G20950	0.0002547927533345306
AT3G10250	0.0002543068267638917
AT2G01930	0.0002542953858913157
AT1G01355	0.0002539796983254626
AT3G11880	0.00025383399679230524
AT3G57930	0.00025382451366206854
AT1G12200	0.00025313757999391776
AT4G34430	0.0002531353682158494
AT1G07728	0.0002530670392977634
AT2G35840	0.0002530393476688279
AT3G11730	0.00025297557371285664
AT1G80060	0.00025293632180590315
AT1G08230	0.0002529199875290846
AT5G05930	0.0002525782844250694
AT4G33540	0.0002525294039507029
AT5G13190	0.0002523095985885428
AT4G21580	0.0002516536804130464
AT1G16020	0.0002512554778162437
AT1G49620	0.0002511545720242463
AT1G18690	0.0002509682311675119
AT5G04510	0.0002501202340551086
AT4G02725	0.0002488349132435576
AT3G17185	0.00024848742006399615
AT5G38600	0.0002483756182754459
AT1G31420	0.00024810618181369274
AT4G22530	0.0002478965290888191
AT1G56720	0.00024775385817856036
AT1G29850	0.0002474190734373044
AT2G04790	0.0002474088166970185
AT5G49470	0.00024710184462695546
AT1G72740	0.00024699807326233767
AT2G15530	0.0002468907088720974
AT2G29990	0.0002467348672345604
AT4G14710	0.0002465355437490906
AT1G26190	0.0002463127937156584
AT3G18070	0.0002460663320342231
AT3G03010	0.00024587248976265475
AT5G23720	0.0002456355775531634
AT4G15340	0.0002454521439641106
AT2G40270	0.00024542118411674047
AT2G22720	0.0002454149965491896
AT3G44400	0.00024537715299553006
AT5G54569	0.00024525216846035456
AT1G16460	0.00024521613666103007
AT1G68580	0.0002450602428210149
AT2G31865	0.0002448035379410913
AT5G09330	0.00024450280435945156
AT3G43610	0.0002442790936494702
AT2G30520	0.00024407271920683505
AT4G24740	0.00024348765146377897
AT5G10800	0.00024338109047019284
AT5G14340	0.00024331548759825216
